행정구역별,산업별,사업체구분별,2021,2021,2022,2022,2023,2023,2024,2024
행정구역별,산업별,사업체구분별,사업체수 (개),종사자수 (명),사업체수 (개),종사자수 (명),사업체수 (개),종사자수 (명),사업체수 (개),종사자수 (명)
,,"공장,지사(점),영업소",1471,6203,1383,6225,1340,6580,1403,7096
,"전문, 과학 및 기술 서비스업(70~73)",계,8722,43353,8960,43004,9307,43550,10177,45432
,,단독사업체,7913,22728,8126,22928,8465,23672,9299,24896
,,"본사,본점 등",307,11221,318,11692,314,11568,324,12521
,,"공장,지사(점),영업소",502,9404,516,8384,528,8310,554,8015
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,7563,64731,7466,66073,7534,66620,7650,70006
,,단독사업체,6925,40027,6825,41601,6905,42339,6992,42218
,,"본사,본점 등",163,15389,163,13584,160,13443,174,15219
,,"공장,지사(점),영업소",475,9315,478,10888,469,10838,484,12569
,"공공행정, 국방 및 사회보장 행정(84)",계,509,43612,520,46155,529,46540,526,44448
,,단독사업체,479,40249,486,42654,495,43188,494,41210
,,"본사,본점 등",2,X,3,1992,2,X,2,X
,,"공장,지사(점),영업소",28,1496,31,1509,32,1450,30,1511
,교육 서비스업(85),계,11644,79359,12365,82746,13282,81747,14196,82713
,,단독사업체,11137,65002,11787,67386,12708,67177,13613,68407
,,"본사,본점 등",94,5206,115,5596,115,5461,126,5057
,,"공장,지사(점),영업소",413,9151,463,9764,459,9109,457,9249
,보건업 및 사회복지 서비스업(86~87),계,8230,135496,8571,145972,8626,150562,8825,158215
,,단독사업체,7697,110003,7927,118271,7992,122064,8171,129471
,,"본사,본점 등",89,7477,148,6208,147,7042,143,5746
,,"공장,지사(점),영업소",444,18016,496,21493,487,21456,511,22998
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,7871,19310,8047,21088,8021,21528,8375,23490
,,단독사업체,7654,16885,7770,16964,7749,16835,8076,17356
,,"본사,본점 등",35,461,64,1653,63,2244,62,612
,,"공장,지사(점),영업소",182,1964,213,2471,209,2449,237,5522
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,24110,44227,24607,45060,25403,45689,27003,48235
,,단독사업체,23431,39894,23760,40487,24586,40906,26143,42477
,,"본사,본점 등",68,612,202,788,192,755,206,864
,,"공장,지사(점),영업소",611,3721,645,3785,625,4028,654,4894
광  주,전체 산업,계,170973,676261,170894,675251,173424,678748,175238,673601
,,단독사업체,160712,480695,160375,476574,163412,483972,165170,482145
,,"본사,본점 등",2292,74472,2519,71987,2200,71677,2183,67697
,,"공장,지사(점),영업소",7969,121094,8000,126690,7812,123099,7885,123759
,"농업, 임업 및 어업(01~03)",계,115,441,111,514,106,517,93,448
,,단독사업체,107,199,98,223,94,200,82,140
,,"본사,본점 등",2,X,6,37,5,46,5,42
,,"공장,지사(점),영업소",6,219,7,254,7,271,6,266
,광업(05~08),계,11,40,14,31,15,33,9,25
,,단독사업체,11,40,14,31,15,33,9,25
,제조업(10~34),계,11572,87325,11661,88914,10711,82335,10166,80250
,,단독사업체,10773,47383,10820,47208,9950,44385,9424,42663
,,"본사,본점 등",350,18352,359,17578,319,15370,307,15690
,,"공장,지사(점),영업소",449,21590,482,24128,442,22580,435,21897
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,1711,3243,1607,2965,1972,3354,2470,3982
,,단독사업체,1676,2021,1569,1846,1930,2197,2430,2746
,,"본사,본점 등",12,243,12,251,15,276,11,350
,,"공장,지사(점),영업소",23,979,26,868,27,881,29,886
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,250,2628,256,2489,259,2765,260,2673
,,단독사업체,211,1867,216,1786,218,1812,217,1682
,,"본사,본점 등",15,489,13,147,12,208,11,194
,,"공장,지사(점),영업소",24,272,27,556,29,745,32,797
,건설업(41~42),계,15769,75298,16026,73411,15953,72871,15986,68055
,,단독사업체,15115,55265,15394,52861,15405,52450,15474,52656
,,"본사,본점 등",257,11590,218,11221,184,12719,170,9166
,,"공장,지사(점),영업소",397,8443,414,9329,364,7702,342,6233
,도매 및 소매업(45~47),계,43193,96138,42436,92610,43318,91836,43410,90215
,,단독사업체,40471,77945,39949,75886,40919,75547,41000,73617
,,"본사,본점 등",481,3703,433,3041,410,3272,409,3627
,,"공장,지사(점),영업소",2241,14490,2054,13683,1989,13017,2001,12971
,운수 및 창고업(49~52),계,18986,37571,19354,36816,20126,38656,20508,39134
,,단독사업체,18708,29662,19101,29888,19867,31513,20232,31965
,,"본사,본점 등",65,2915,47,1871,42,2052,50,2603
,,"공장,지사(점),영업소",213,4994,206,5057,217,5091,226,4566
,숙박 및 음식점업(55~56),계,22526,55002,21995,57182,22065,59294,21603,56342
,,단독사업체,21905,49940,21413,52101,21486,54528,21040,51329
,,"본사,본점 등",95,864,90,773,89,712,78,705
,,"공장,지사(점),영업소",526,4198,492,4308,490,4054,485,4308
,정보통신업(58~63),계,1820,12868,1949,12901,2066,10619,2089,10267
,,단독사업체,1576,6333,1693,6489,1817,6633,1846,6638
,,"본사,본점 등",70,1314,80,1197,70,1123,59,791
,,"공장,지사(점),영업소",174,5221,176,5215,179,2863,184,2838
,금융 및 보험업(64~66),계,2013,21775,1988,20150,2048,20870,2105,21487
,,단독사업체,860,2844,860,2564,921,2560,968,2986
,,"본사,본점 등",94,2231,95,1955,95,2134,87,1788
,,"공장,지사(점),영업소",1059,16700,1033,15631,1032,16176,1050,16713
,부동산업(68),계,9332,25559,9265,25315,9150,22009,8867,19074
,,단독사업체,8328,16831,8216,15373,8124,14490,7811,12961
,,"본사,본점 등",240,4827,301,5750,256,3354,251,1184
,,"공장,지사(점),영업소",764,3901,748,4192,770,4165,805,4929
,"전문, 과학 및 기술 서비스업(70~73)",계,5762,24650,5923,25131,6117,29279,6544,29207
,,단독사업체,5158,15454,5313,15862,5506,16444,5892,16329
,,"본사,본점 등",176,4026,161,3663,160,6146,176,6601
,,"공장,지사(점),영업소",428,5170,449,5606,451,6689,476,6277
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,4009,31891,4008,30840,3910,33069,3768,32227
,,단독사업체,3523,15067,3534,13770,3451,12964,3316,11885
,,"본사,본점 등",118,6593,116,6466,121,9179,130,9895
,,"공장,지사(점),영업소",368,10231,358,10604,338,10926,322,10447
,"공공행정, 국방 및 사회보장 행정(84)",계,286,23436,289,23934,287,24122,283,22853
,,단독사업체,266,22301,265,22692,263,22951,260,21643
,,"본사,본점 등",1,X,1,X,1,X,1,X
,,"공장,지사(점),영업소",19,1101,23,1204,23,1121,22,1163
,교육 서비스업(85),계,7980,51491,8064,51760,8337,52509,8569,52184
,,단독사업체,7521,36638,7575,36566,7860,37223,8097,37339
,,"본사,본점 등",97,6769,97,6028,86,6010,94,5698
,,"공장,지사(점),영업소",362,8084,392,9166,391,9276,378,9147
,보건업 및 사회복지 서비스업(86~87),계,5316,87414,5469,90482,5496,93458,5584,102915
,,단독사업체,4803,66324,4845,67466,4893,72512,4944,78609
,,"본사,본점 등",110,8910,170,9822,145,7074,161,7471
,,"공장,지사(점),영업소",403,12180,454,13194,458,13872,479,16835
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,4631,11555,4492,11332,4465,11758,4517,11806
,,단독사업체,4490,9916,4316,9471,4307,9852,4361,9866
,,"본사,본점 등",31,782,59,892,45,987,40,994
,,"공장,지사(점),영업소",110,857,117,969,113,919,116,946
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,15691,27936,15987,28474,17023,29394,18407,30457
,,단독사업체,15210,24665,15184,24491,16386,25678,17767,27066
,,"본사,본점 등",78,807,261,1257,145,965,143,851
,,"공장,지사(점),영업소",403,2464,542,2726,492,2751,497,2540
대  전,전체 산업,계,164095,688457,164664,695570,167782,709610,172209,706075
,,단독사업체,154114,472052,154485,471267,157872,479758,162006,478877
,,"본사,본점 등",1993,86341,2064,83879,1950,88965,2046,83926
,,"공장,지사(점),영업소",7988,130064,8115,140424,7960,140887,8157,143272
,"농업, 임업 및 어업(01~03)",계,96,403,90,327,84,220,74,171
,,단독사업체,86,209,84,164,79,185,69,156
,,"본사,본점 등",3,3,3,4,2,X,3,8
,,"공장,지사(점),영업소",7,191,3,159,3,32,2,X
,광업(05~08),계,10,27,8,23,8,23,6,21
,,단독사업체,10,27,8,23,7,22,5,19
,,"본사,본점 등",-,-,-,-,1,X,1,X
,제조업(10~34),계,11047,67179,11151,69175,10302,66422,9939,66618
,,단독사업체,10383,38051,10403,38423,9651,37247,9275,35523
,,"본사,본점 등",336,15004,381,15867,339,15202,343,16879
,,"공장,지사(점),영업소",328,14124,367,14885,312,13973,321,14216
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,455,2187,405,2008,508,2012,622,2109
,,단독사업체,434,597,383,536,480,610,597,741
,,"본사,본점 등",2,X,2,X,4,61,4,292
,,"공장,지사(점),영업소",19,1378,20,1411,24,1341,21,1076
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,230,4596,223,4356,231,4148,236,4207
,,단독사업체,202,1462,197,2001,206,1951,207,1975
,,"본사,본점 등",12,2350,13,2139,13,1933,14,1936
,,"공장,지사(점),영업소",16,784,13,216,12,264,15,296
,건설업(41~42),계,13145,60430,13411,60042,13622,66251,14140,58437
,,단독사업체,12761,47576,13008,45721,13294,49129,13816,45990
,,"본사,본점 등",180,9941,171,10851,137,13962,145,9768
,,"공장,지사(점),영업소",204,2913,232,3470,191,3160,179,2679
,도매 및 소매업(45~47),계,43994,100570,43400,98226,45395,97798,46931,97979
,,단독사업체,41061,79957,40596,77691,42629,78478,44153,77889
,,"본사,본점 등",395,4171,376,3499,361,3551,379,3861
,,"공장,지사(점),영업소",2538,16442,2428,17036,2405,15769,2399,16229
,운수 및 창고업(49~52),계,17999,34615,18358,34980,18298,34627,19111,36024
,,단독사업체,17763,28319,18143,28753,18068,28468,18873,29782
,,"본사,본점 등",44,2667,33,2378,37,2373,46,2249
,,"공장,지사(점),영업소",192,3629,182,3849,193,3786,192,3993
,숙박 및 음식점업(55~56),계,23357,58203,23150,61195,23164,65259,22930,62460
,,단독사업체,22616,52029,22381,54515,22357,57320,22141,54813
,,"본사,본점 등",72,532,64,519,64,622,62,728
,,"공장,지사(점),영업소",669,5642,705,6161,743,7317,727,6919
,정보통신업(58~63),계,2898,20059,3235,21072,3364,21980,3486,21027
,,단독사업체,2586,12987,2851,12763,3025,12963,3112,12279
,,"본사,본점 등",106,2828,139,3817,130,4080,146,4703
,,"공장,지사(점),영업소",206,4244,245,4492,209,4937,228,4045
,금융 및 보험업(64~66),계,1681,18953,1645,18329,1682,18933,1815,20107
,,단독사업체,643,1805,626,1804,668,1722,753,1728
,,"본사,본점 등",89,1781,88,1604,91,1902,95,1963
,,"공장,지사(점),영업소",949,15367,931,14921,923,15309,967,16416
,부동산업(68),계,7297,18629,7240,18164,7208,17336,7171,16846
,,단독사업체,6437,12830,6371,12235,6347,11595,6256,10773
,,"본사,본점 등",143,1557,154,1672,127,1388,136,1541
,,"공장,지사(점),영업소",717,4242,715,4257,734,4353,779,4532
,"전문, 과학 및 기술 서비스업(70~73)",계,5806,57526,5826,59261,6042,61529,6385,61616
,,단독사업체,5063,20071,5057,19403,5297,20039,5591,19840
,,"본사,본점 등",251,19262,252,15889,245,16629,255,18284
,,"공장,지사(점),영업소",492,18193,517,23969,500,24861,539,23492
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,3954,44752,3850,44852,3964,47028,4008,43969
,,단독사업체,3485,23340,3397,23275,3520,23625,3546,23458
,,"본사,본점 등",108,7905,108,8108,104,10001,98,6796
,,"공장,지사(점),영업소",361,13507,345,13469,340,13402,364,13715
,"공공행정, 국방 및 사회보장 행정(84)",계,292,30151,290,30248,286,28917,284,30219
,,단독사업체,260,27481,257,28163,254,26919,254,28299
,,"본사,본점 등",4,1227,3,484,3,469,3,521
,,"공장,지사(점),영업소",28,1443,30,1601,29,1529,27,1399
,교육 서비스업(85),계,7382,58903,7515,58902,7952,58946,8329,60708
,,단독사업체,6951,41621,7092,41412,7540,41532,7893,44046
,,"본사,본점 등",76,6809,72,6937,73,6899,83,6179
,,"공장,지사(점),영업소",355,10473,351,10553,339,10515,353,10483
,보건업 및 사회복지 서비스업(86~87),계,5141,73371,5236,75912,5219,78629,5239,82808
,,단독사업체,4681,50922,4700,51366,4686,53973,4689,56654
,,"본사,본점 등",76,8842,101,8866,108,8678,117,6792
,,"공장,지사(점),영업소",384,13607,435,15680,425,15978,433,19362
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,4250,10681,4291,11148,4363,11423,4606,11803
,,단독사업체,4122,8817,4154,9175,4219,9286,4434,9469
,,"본사,본점 등",37,715,38,761,39,771,42,894
,,"공장,지사(점),영업소",91,1149,99,1212,105,1366,130,1440
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,15061,27222,15340,27350,16090,28129,16897,28946
,,단독사업체,14570,23951,14777,23844,15545,24694,16342,25443
,,"본사,본점 등",59,535,66,423,72,440,74,530
,,"공장,지사(점),영업소",432,2736,497,3083,473,2995,481,2973
울  산,전체 산업,계,115408,543984,115784,547780,116666,551628,116775,568107
,,단독사업체,108681,346884,108545,345321,109730,349537,109692,349065
,,"본사,본점 등",1180,60493,1579,62147,1475,60368,1476,69036
,,"공장,지사(점),영업소",5547,136607,5660,140312,5461,141723,5607,150006
,"농업, 임업 및 어업(01~03)",계,101,404,115,496,120,472,114,455
,,단독사업체,94,352,107,440,116,457,107,429
,,"본사,본점 등",4,11,5,13,4,15,5,20
,,"공장,지사(점),영업소",3,41,3,43,-,-,2,X
,광업(05~08),계,16,275,17,262,15,142,12,134
,,단독사업체,10,111,13,124,12,92,9,74
,,"본사,본점 등",3,101,2,X,2,X,2,X
,,"공장,지사(점),영업소",3,63,2,X,1,X,1,X
,제조업(10~34),계,10025,177408,10282,176701,9313,171192,8836,180998
,,단독사업체,9185,69128,9357,68336,8474,62210,7947,63962
,,"본사,본점 등",303,33279,337,30253,291,30687,311,34402
,,"공장,지사(점),영업소",537,75001,588,78112,548,78295,578,82634
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,264,2789,273,2910,329,2877,422,3288
,,단독사업체,243,469,254,567,313,680,397,794
,,"본사,본점 등",6,233,2,X,3,230,6,354
,,"공장,지사(점),영업소",15,2087,17,2021,13,1967,19,2140
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,314,2752,322,2933,330,2829,314,2828
,,단독사업체,279,2186,282,2221,294,2250,282,2226
,,"본사,본점 등",12,114,16,206,14,190,13,179
,,"공장,지사(점),영업소",23,452,24,506,22,389,19,423
,건설업(41~42),계,9929,38416,10092,41150,10278,45258,10309,43170
,,단독사업체,9721,31223,9896,30833,10089,37033,10102,33969
,,"본사,본점 등",103,5175,100,8572,104,6104,112,7245
,,"공장,지사(점),영업소",105,2018,96,1745,85,2121,95,1956
,도매 및 소매업(45~47),계,26003,56293,26422,55657,26733,54654,26241,53377
,,단독사업체,24355,45094,24781,44587,25229,44575,24725,43182
,,"본사,본점 등",166,1196,197,1341,172,1088,184,1196
,,"공장,지사(점),영업소",1482,10003,1444,9729,1332,8991,1332,8999
,운수 및 창고업(49~52),계,12621,30470,11888,29714,12828,30847,13117,31777
,,단독사업체,12317,25129,11584,24158,12500,24277,12761,25063
,,"본사,본점 등",48,1305,49,1525,51,2125,55,1923
,,"공장,지사(점),영업소",256,4036,255,4031,277,4445,301,4791
,숙박 및 음식점업(55~56),계,20519,44953,20233,46257,19964,47447,19754,47957
,,단독사업체,19994,39177,19708,40131,19431,40973,19217,40065
,,"본사,본점 등",38,285,47,317,55,546,63,1403
,,"공장,지사(점),영업소",487,5491,478,5809,478,5928,474,6489
,정보통신업(58~63),계,773,4822,858,4922,916,4762,953,4716
,,단독사업체,692,3148,758,3152,834,3407,868,3088
,,"본사,본점 등",27,730,34,746,31,524,32,871
,,"공장,지사(점),영업소",54,944,66,1024,51,831,53,757
,금융 및 보험업(64~66),계,1123,11378,1083,11243,1061,11108,1102,11573
,,단독사업체,441,833,407,815,398,796,423,824
,,"본사,본점 등",54,1083,55,1163,55,1061,54,1063
,,"공장,지사(점),영업소",628,9462,621,9265,608,9251,625,9686
,부동산업(68),계,4912,11608,4840,11231,4776,11078,4626,9721
,,단독사업체,4285,7421,4169,6579,4088,6131,3922,5589
,,"본사,본점 등",79,1723,128,921,121,1062,105,1006
,,"공장,지사(점),영업소",548,2464,543,3731,567,3885,599,3126
,"전문, 과학 및 기술 서비스업(70~73)",계,3156,19828,3241,20585,3327,20764,3432,21271
,,단독사업체,2762,11893,2816,12044,2919,12301,3019,12330
,,"본사,본점 등",121,4506,141,4763,125,4676,119,4780
,,"공장,지사(점),영업소",273,3429,284,3778,283,3787,294,4161
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,2693,21195,2608,20455,2527,21380,2463,24842
,,단독사업체,2452,14459,2350,13430,2279,14047,2213,14339
,,"본사,본점 등",55,3942,64,4510,61,4573,60,6487
,,"공장,지사(점),영업소",186,2794,194,2515,187,2760,190,4016
,"공공행정, 국방 및 사회보장 행정(84)",계,221,17797,217,18290,218,17499,222,18307
,,단독사업체,200,16257,196,16844,198,16134,199,16885
,,"본사,본점 등",3,873,2,X,2,X,2,X
,,"공장,지사(점),영업소",18,667,19,1318,18,1254,21,1282
,교육 서비스업(85),계,5910,35027,6080,34543,6279,36112,6400,36325
,,단독사업체,5684,27798,5820,28595,6031,28512,6156,28588
,,"본사,본점 등",27,2321,43,2307,44,2346,47,2283
,,"공장,지사(점),영업소",199,4908,217,3641,204,5254,197,5454
,보건업 및 사회복지 서비스업(86~87),계,3106,42954,3157,44589,3170,46809,3164,49748
,,단독사업체,2706,29759,2691,30178,2710,32632,2703,34017
,,"본사,본점 등",81,3228,125,4309,126,4290,117,4572
,,"공장,지사(점),영업소",319,9967,341,10102,334,9887,344,11159
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,3143,7433,3209,7687,3224,7791,3326,7809
,,단독사업체,3031,6171,3083,6469,3093,6549,3182,6179
,,"본사,본점 등",9,82,22,175,21,176,23,387
,,"공장,지사(점),영업소",103,1180,104,1043,110,1066,121,1243
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,10579,18182,10847,18155,11258,18607,11968,19811
,,단독사업체,10230,16276,10273,15818,10722,16481,11460,17462
,,"본사,본점 등",41,306,210,510,193,515,166,677
,,"공장,지사(점),영업소",308,1600,364,1827,343,1611,342,1672
세  종,전체 산업,계,30478,152974,33076,158168,34099,163650,36117,172001
,,단독사업체,28129,115309,30031,115831,31151,120494,32953,122610
,,"본사,본점 등",442,10977,966,13784,868,14252,801,15769
,,"공장,지사(점),영업소",1907,26688,2079,28553,2080,28904,2363,33622
,"농업, 임업 및 어업(01~03)",계,87,294,88,320,85,305,85,287
,,단독사업체,74,181,72,160,74,143,73,133
,,"본사,본점 등",5,30,5,40,3,36,2,X
,,"공장,지사(점),영업소",8,83,11,120,8,126,10,132
,광업(05~08),계,8,83,7,123,9,184,9,109
,,단독사업체,7,66,5,97,5,94,7,80
,,"본사,본점 등",1,X,1,X,1,X,1,X
,,"공장,지사(점),영업소",-,-,1,X,3,71,1,X
,제조업(10~34),계,1841,21081,1949,22513,1870,23411,1830,24037
,,단독사업체,1621,9900,1703,10386,1652,10752,1591,10413
,,"본사,본점 등",74,3915,93,4070,81,4499,88,5213
,,"공장,지사(점),영업소",146,7266,153,8057,137,8160,151,8411
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,347,887,375,796,393,968,536,1854
,,단독사업체,338,360,357,373,376,387,516,537
,,"본사,본점 등",1,X,11,131,9,264,9,420
,,"공장,지사(점),영업소",8,289,7,292,8,317,11,897
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,101,783,105,753,108,843,105,851
,,단독사업체,70,437,71,419,77,513,76,581
,,"본사,본점 등",7,95,7,123,5,95,2,X
,,"공장,지사(점),영업소",24,251,27,211,26,235,27,250
,건설업(41~42),계,2214,9829,2276,8630,2320,8569,2320,8395
,,단독사업체,2130,8425,2194,7311,2244,7392,2239,7099
,,"본사,본점 등",38,842,37,548,32,411,31,450
,,"공장,지사(점),영업소",46,562,45,771,44,766,50,846
,도매 및 소매업(45~47),계,6310,13772,7079,14599,7288,14619,8105,15490
,,단독사업체,5907,10648,6656,11439,6910,11549,7703,12272
,,"본사,본점 등",39,216,61,316,57,351,63,360
,,"공장,지사(점),영업소",364,2908,362,2844,321,2719,339,2858
,운수 및 창고업(49~52),계,2230,5462,2476,5879,2568,5953,2682,6479
,,단독사업체,2159,4144,2387,4415,2472,4359,2587,4558
,,"본사,본점 등",8,675,16,750,13,787,14,811
,,"공장,지사(점),영업소",63,643,73,714,83,807,81,1110
,숙박 및 음식점업(55~56),계,4583,12353,4804,13182,4829,13948,4801,13657
,,단독사업체,4340,11048,4555,11780,4581,12429,4577,12281
,,"본사,본점 등",25,135,33,167,29,179,24,164
,,"공장,지사(점),영업소",218,1170,216,1235,219,1340,200,1212
,정보통신업(58~63),계,708,2975,859,3451,975,3792,1093,3975
,,단독사업체,616,2013,741,2298,861,2513,955,2578
,,"본사,본점 등",23,224,43,322,37,347,35,328
,,"공장,지사(점),영업소",69,738,75,831,77,932,103,1069
,금융 및 보험업(64~66),계,255,1944,267,1937,277,2140,301,2526
,,단독사업체,84,140,92,154,98,179,114,205
,,"본사,본점 등",21,388,20,283,20,362,19,503
,,"공장,지사(점),영업소",150,1416,155,1500,159,1599,168,1818
,부동산업(68),계,2745,6005,2841,6085,2741,5908,2584,5674
,,단독사업체,2351,4307,2352,3780,2252,3495,2009,2628
,,"본사,본점 등",48,155,148,741,137,702,66,336
,,"공장,지사(점),영업소",346,1543,341,1564,352,1711,509,2710
,"전문, 과학 및 기술 서비스업(70~73)",계,1237,8915,1396,9598,1497,10379,1592,11527
,,단독사업체,1071,6082,1195,5986,1293,6607,1389,6258
,,"본사,본점 등",70,1770,77,2597,72,2630,65,3542
,,"공장,지사(점),영업소",96,1063,124,1015,132,1142,138,1727
,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,782,5546,848,5479,848,5948,898,6409
,,단독사업체,672,2850,728,2858,731,2868,765,3009
,,"본사,본점 등",22,902,37,1030,23,1010,18,1040
,,"공장,지사(점),영업소",88,1794,83,1591,94,2070,115,2360
,"공공행정, 국방 및 사회보장 행정(84)",계,165,24610,169,23920,171,25101,183,26094
,,단독사업체,159,24149,160,23443,163,24641,174,25639
,,"공장,지사(점),영업소",6,461,9,477,8,460,9,455
,교육 서비스업(85),계,2641,17491,2947,18465,3214,19185,3528,19977
,,단독사업체,2518,14519,2801,15518,3071,16235,3374,16770
,,"본사,본점 등",20,607,40,545,41,544,35,590
,,"공장,지사(점),영업소",103,2365,106,2402,102,2406,119,2617
,보건업 및 사회복지 서비스업(86~87),계,1016,13119,1099,14020,1128,13658,1160,15433
,,단독사업체,931,9323,939,8979,968,9526,989,10289
,,"본사,본점 등",16,439,78,1193,74,1227,76,1196
,,"공장,지사(점),영업소",69,3357,82,3848,86,2905,95,3948
,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,870,2830,959,3240,965,3383,1024,3459
,,단독사업체,825,2231,890,2503,892,2620,951,2655
,,"본사,본점 등",12,118,27,194,27,179,27,192
,,"공장,지사(점),영업소",33,481,42,543,46,584,46,612
,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,2338,4995,2532,5178,2813,5356,3281,5768
,,단독사업체,2256,4486,2133,3932,2431,4192,2864,4625
,,"본사,본점 등",12,211,232,715,207,610,226,563
,,"공장,지사(점),영업소",70,298,167,531,175,554,191,580
경  기,전체 산업,계,1481054,5994570,1514951,6103213,1562116,6187581,1604724,6269495
,,단독사업체,1395928,4330096,1427067,4373162,1476809,4440962,1515557,4411129
,,"본사,본점 등",20594,635578,21851,628376,20299,645343,21233,709904
,,"공장,지사(점),영업소",64532,1028896,66033,1101675,65008,1101276,67934,1148462
,"농업, 임업 및 어업(01~03)",계,1649,8262,1691,8242,1667,8133,1524,7819
,,단독사업체,1441,5775,1465,5644,1473,5657,1332,5131
,,"본사,본점 등",62,738,68,749,61,786,63,1101
,,"공장,지사(점),영업소",146,1749,158,1849,133,1690,129,1587
,광업(05~08),계,116,1497,110,1610,106,1554,100,1340
,,단독사업체,74,617,68,664,69,673,65,591
,,"본사,본점 등",13,387,10,256,8,237,8,273
,,"공장,지사(점),영업소",29,493,32,690,29,644,27,476
,제조업(10~34),계,184432,1373285,187354,1387627,171187,1357108,162358,1360933
,,단독사업체,172416,888034,174266,882630,159523,853653,150282,830786
,,"본사,본점 등",5633,247070,5863,238974,5233,231814,5466,254572
,,"공장,지사(점),영업소",6383,238181,7225,266023,6431,271641,6610,275575
,"전기, 가스, 증기 및 공기조절 공급업(35)",계,6090,15557,5759,15439,7698,16554,10613,19634
,,단독사업체,5872,7041,5538,6790,7472,8552,10345,11807
,,"본사,본점 등",29,1210,25,1434,26,874,36,872
,,"공장,지사(점),영업소",189,7306,196,7215,200,7128,232,6955
,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,3538,34744,3637,34890,3658,34144,3712,34754
,,단독사업체,3043,25271,3114,25374,3149,25149,3197,25292
,,"본사,본점 등",151,3485,162,3341,160,3086,155,3443
,,"공장,지사(점),영업소",344,5988,361,6175,349,5909,360,6019
,건설업(41~42),계,113884,421535,115819,404447,117019,404510,119667,396817
,,단독사업체,111276,359653,113099,342321,114684,341937,117301,333147
,,"본사,본점 등",1284,41018,1301,37364,1113,36962,1140,40174
,,"공장,지사(점),영업소",1324,20864,1419,24762,1222,25611,1226,23496
,도매 및 소매업(45~47),계,376406,909374,377002,892035,406623,915589,432142,926720
,,단독사업체,352708,717591,354569,704245,384471,729704,409331,732840
,,"본사,본점 등",4955,61505,4679,57642,4591,60269,4856,65618
,,"공장,지사(점),영업소",18743,130278,17754,130148,17561,125616,17955,128262
,운수 및 창고업(49~52),계,155809,325661,168257,340362,178600,358514,176300,371549
,,단독사업체,151742,231204,164145,243915,174255,251694,171722,254142
,,"본사,본점 등",607,22022,601,20930,625,24916,647,28025
,,"공장,지사(점),영업소",3460,72435,3511,75517,3720,81904,3931,89382
,숙박 및 음식점업(55~56),계,181248,468186,182176,498796,183285,520610,183032,504719
,,단독사업체,174385,411204,175133,437101,176023,455545,175614,438377
,,"본사,본점 등",683,5904,721,6190,754,6854,772,6460
,,"공장,지사(점),영업소",6180,51078,6322,55505,6508,58211,6646,59882
,정보통신업(58~63),계,31523,176080,34324,184325,37078,195454,44056,205061
,,단독사업체,29906,109126,32555,114158,35640,117507,42481,121632
,,"본사,본점 등",673,37963,708,38671,570,45882,650,49615
,,"공장,지사(점),영업소",944,28991,1061,31496,868,32065,925,33814
,금융 및 보험업(64~66),계,10257,101121,10062,99002,10355,101918,10970,108325
,,단독사업체,5002,13341,4894,13610,5205,14279,5603,15434
,,"본사,본점 등",451,12473,439,11722,432,12250,442,12700
,,"공장,지사(점),영업소",4804,75307,4729,73670,4718,75389,4925,80191
,부동산업(68),계,80072,180814,83322,182512,83842,178916,78464,171433
,,단독사업체,70174,134156,73091,131780,73564,126582,67167,113092
,,"본사,본점 등",1596,12173,1993,11989,1626,12507,1642,13701
,,"공장,지사(점),영업소",8302,34485,8238,38743,8652,39827,9655,44640
,"전문, 과학 및 기술 서비스업(70~73)",계,53057,343646,55452,361935,58767,371568,65586,386145
,,단독사업체,47783,145237,49896,148388,53409,156321,59896,156463
,,"본사,본점 등",1994,67731,2029,74587,1986,82585,2104,92306
,,"공장,지사(점),영업소",3280,130678,3527,138960,3372,132662,3586,137376
